Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
2018,7,26,22,0,0,0,0,0,26.1,94,0,107,0
2018,7,26,23,0,0,0,0,0,25.6,96,0,116,0
2018,7,27,0,0,0,0,0,0,25.8,98,0,122,0
2018,7,27,1,0,0,0,0,0,25,99,0,125,0
2018,7,27,2,0,0,0,0,0,24.6,99,0,125,0
2018,7,27,3,0,0,0,0,0,24.4,99,0,121,0
2018,7,27,4,0,0,0,0,0,24.6,99,0,115,0
2018,7,27,5,0,0,0,0,0,25.2,99,0,106,0
2018,7,27,6,0,0,0,0,0,25.3,99,0,95,0.0004
2018,7,27,7,42,68,12,53,0,26.1,96,15.7,83,0.093756
2018,7,27,8,96,448,145,241,0,27.7,88,2.8,71,0.414552
2018,7,27,9,168,473,241,409,0,29.2,80,10.1,59,0.840173
2018,7,27,10,144,722,491,635,0,31.3,69,2.4,47,1.888253
2018,7,27,11,147,806,663,810,0,32.5,62,0,35,3.710312
2018,7,27,12,158,837,766,924,0,34.1,56,0,24,4.950636
2018,7,27,13,165,849,816,981,0,34.9,55,0,16,5.113709
2018,7,27,14,165,848,809,974,0,35.8,51,0,17,4.930733
2018,7,27,15,157,835,748,905,0,34.2,58,0,26,4.590947
2018,7,27,16,145,803,635,780,0,34.3,61,0,38,3.918253
2018,7,27,17,131,742,480,610,0,33.3,65,0,50,2.891006
2018,7,27,18,104,666,306,410,0,32.3,70,0,63,1.614328
2018,7,27,19,98,322,87,184,0,30.9,69,8.6,75,0.481318
2018,7,27,20,24,42,7,31,0,29.3,70,8.8,87,0.028265
2018,7,27,21,0,0,0,0,0,27.6,81,0,97,0
2018,7,27,22,0,0,0,0,0,26.9,90,0,107,0
2018,7,27,23,0,0,0,0,0,26.7,95,0,116,0
2018,7,28,0,0,0,0,0,0,26.7,95,0,122,0
2018,7,28,1,0,0,0,0,0,26.2,97,0,126,0
2018,7,28,2,0,0,0,0,0,26,98,0,125,0
2018,7,28,3,0,0,0,0,0,25.5,99,0,122,0
2018,7,28,4,0,0,0,0,0,25.5,99,0,115,0
2018,7,28,5,0,0,0,0,0,25.1,99,0,106,0
2018,7,28,6,0,0,0,0,0,24.8,99,0,95,0.0004
2018,7,28,7,39,56,10,49,0,26.1,98,5.7,83,0.220303
2018,7,28,8,132,138,45,176,0,28.1,84,18.3,71,0.983133
2018,7,28,9,159,453,235,394,0,30.2,75,5.7,59,2.31632
2018,7,28,10,149,674,457,607,0,31.5,72,0,47,3.560114
2018,7,28,11,165,735,599,765,0,33.2,65,0,35,4.265575
2018,7,28,12,186,746,683,869,0,34,63,0,24,4.763141
2018,7,28,13,197,748,719,916,0,33.3,67,0,16,5.014114
2018,7,28,14,218,708,676,894,0,32.9,70,1.7,17,4.64376
2018,7,28,15,195,714,640,835,0,32.7,68,0.2,26,4.33696
2018,7,28,16,286,432,343,629,0,32.4,67,11.2,38,3.409385
2018,7,28,17,175,561,355,530,0,31.5,71,1.5,50,2.925301
2018,7,28,18,195,81,39,234,0,30.8,74,32.6,63,2.284223
2018,7,28,19,40,3,1,41,0,30.4,74,75.9,75,0.957015
2018,7,28,20,17,19,3,20,0,28.8,82,16.6,87,0.153651
2018,7,28,21,0,0,0,0,0,28,84,0,97,0
2018,7,28,22,0,0,0,0,0,27.4,88,0,107,0
2018,7,28,23,0,0,0,0,0,27,92,0,116,0
2018,7,29,0,0,0,0,0,0,26.7,95,0,123,0
2018,7,29,1,0,0,0,0,0,26.6,97,0,126,0
2018,7,29,2,0,0,0,0,0,26.4,98,0,126,0
2018,7,29,3,0,0,0,0,0,26.5,93,0,122,0
2018,7,29,4,0,0,0,0,0,25.4,99,0,115,0
2018,7,29,5,0,0,0,0,0,25.3,99,0,106,0
2018,7,29,6,0,0,0,0,0,25.1,99,0,95,0.00048
2018,7,29,7,35,34,6,41,0,25.9,99,10.4,83,0.223844
2018,7,29,8,125,178,58,183,0,28.2,87,12.8,71,0.837722
2018,7,29,9,193,339,174,367,0,29.7,80,13,59,2.221023
2018,7,29,10,139,717,487,625,0,31.5,72,0,47,2.883377
2018,7,29,11,342,361,295,637,0,33,60,19.8,35,3.829128
2018,7,29,12,266,615,562,828,0,34.1,59,8.9,24,4.425941
2018,7,29,13,321,393,376,698,0,34,61,27.7,16,2.984505
2018,7,29,14,220,738,704,924,0,33.5,63,4,17,4.825103
2018,7,29,15,440,183,164,604,0,33.6,58,32.6,27,3.452754
2018,7,29,16,149,787,622,772,0,33.2,64,0.1,38,3.252766
2018,7,29,17,123,763,484,606,0,33,62,0,51,2.815891
2018,7,29,18,137,531,246,382,0,32.1,63,6.4,63,1.545714
2018,7,29,19,107,249,67,174,0,31.2,67,13.3,75,0.512964
2018,7,29,20,24,38,6,30,0,29.4,75,8.7,87,0.048349
2018,7,29,21,0,0,0,0,0,28.2,80,0,98,0
2018,7,29,22,0,0,0,0,0,27.4,85,0,108,0
2018,7,29,23,0,0,0,0,0,26.5,94,0,116,0
2018,7,30,0,0,0,0,0,0,26.1,97,0,123,0
2018,7,30,1,0,0,0,0,0,26.2,96,0,126,0
2018,7,30,2,0,0,0,0,0,26,92,0,126,0
2018,7,30,3,0,0,0,0,0,25,97,0,122,0
2018,7,30,4,0,0,0,0,0,26.1,82,0,115,0
2018,7,30,5,0,0,0,0,0,26.3,77,0,106,0
2018,7,30,6,0,0,0,0,0,26.5,79,0,95,0.00008
2018,7,30,7,35,27,5,40,0,27.3,79,28.1,84,0.107461
2018,7,30,8,133,61,20,153,0,28.2,72,36.4,72,0.743688
2018,7,30,9,222,36,18,240,0,29.5,68,45.8,59,1.026425
2018,7,30,10,268,13,9,277,0,29.2,68,56.9,47,2.202762
2018,7,30,11,404,136,112,516,0,30.2,67,35.8,35,3.168867
2018,7,30,12,324,6,5,329,0,31,63,64,25,2.428964
2018,7,30,13,316,16,15,331,0,33.1,56,65.9,17,2.890657
2018,7,30,14,303,108,102,405,0,32.6,58,57.9,18,2.503882
2018,7,30,15,329,56,50,379,0,33,58,57.5,27,1.810354
2018,7,30,16,369,261,199,568,0,33.7,54,26.1,39,3.386539
2018,7,30,17,269,153,97,367,0,33.4,55,39.2,51,1.175773
2018,7,30,18,137,534,244,380,0,30.4,67,5.7,63,1.171634
2018,7,30,19,105,255,69,174,0,29.1,74,11.9,75,0.509461
2018,7,30,20,23,34,6,29,0,27.4,80,9.8,87,0.017103
2018,7,30,21,0,0,0,0,0,26.5,85,0,98,0
2018,7,30,22,0,0,0,0,0,25.3,96,0,108,0
2018,7,30,23,0,0,0,0,0,24.5,96,0,116,0
2018,7,31,0,0,0,0,0,0,24.3,99,0,123,0
2018,7,31,1,0,0,0,0,0,23.8,99,0,126,0
2018,7,31,2,0,0,0,0,0,23.7,99,0,126,0
2018,7,31,3,0,0,0,0,0,23.6,99,0,122,0
2018,7,31,4,0,0,0,0,0,23.8,99,0,115,0
2018,7,31,5,0,0,0,0,0,23.2,99,0,106,0
2018,7,31,6,0,0,0,0,0,23,99,0,95,0.00032
2018,7,31,7,35,123,21,56,0,24.4,97,2.6,84,0.179634
2018,7,31,8,81,511,156,238,0,28.1,79,0,72,1.088013
2018,7,31,9,112,658,334,446,0,30.6,68,0,60,2.440265
2018,7,31,10,130,752,510,640,0,31.8,61,0,47,3.677377
2018,7,31,11,146,803,655,801,0,34.4,55,0,35,4.058219
2018,7,31,12,183,2,2,185,0,34.7,54,80,25,2.309958
2018,7,31,13,454,59,57,511,0,34.2,53,47.6,17,2.289284
2018,7,31,14,420,249,237,657,0,31.9,63,32.1,18,3.119756
2018,7,31,15,196,745,668,863,0,33.7,57,4.2,27,3.664333
2018,7,31,16,255,19,14,269,0,32.1,62,65,39,1.610253
2018,7,31,17,257,195,123,380,0,31.4,63,37,51,1.571815
2018,7,31,18,208,161,71,280,0,30.8,66,30.2,63,0.897398
2018,7,31,19,102,279,75,177,0,29.6,72,9.9,75,0.480998
2018,7,31,20,23,43,7,30,0,27.9,81,4.3,87,0.026905
2018,7,31,21,0,0,0,0,0,26.5,93,0,98,0
2018,7,31,22,0,0,0,0,0,25.8,92,0,108,0
2018,7,31,23,0,0,0,0,0,25.3,95,0,117,0
2018,8,1,0,0,0,0,0,0,24.9,94,0,123,0
2018,8,1,1,0,0,0,0,0,24.3,99,0,127,0
2018,8,1,2,0,0,0,0,0,24,98,0,126,0
2018,8,1,3,0,0,0,0,0,23.6,99,0,122,0
2018,8,1,4,0,0,0,0,0,23.2,99,0,115,0
2018,8,1,5,0,0,0,0,0,23,99,0,106,0
2018,8,1,6,0,0,0,0,0,22.6,99,0,95,0.005141
2018,8,1,7,35,129,22,57,0,24.5,95,2.3,84,0.185015
2018,8,1,8,79,531,163,242,0,27.7,80,0,72,1.075629
2018,8,1,9,109,674,342,451,0,30.6,67,0,60,2.453128
2018,8,1,10,127,766,519,646,0,33.6,58,0,47,3.596181
2018,8,1,11,144,812,662,806,0,34.5,52,0,35,4.343137
2018,8,1,12,153,847,769,922,0,34.6,50,0,25,4.825861
2018,8,1,13,247,696,665,912,0,35.8,48,6.9,17,4.589558
2018,8,1,14,346,503,477,823,0,36.2,47,15,18,4.083116
2018,8,1,15,238,659,590,828,0,35.4,51,8.1,27,3.729857
2018,8,1,16,207,662,515,722,0,34.6,53,6.7,39,2.644695
2018,8,1,17,271,101,60,331,0,33.6,54,44.5,51,1.420185
2018,8,1,18,115,608,282,396,0,31.8,59,2,63,1.609331
2018,8,1,19,85,74,19,104,0,30.3,63,46.9,76,0.273095
2018,8,1,20,19,51,9,28,0,28.6,72,7.2,87,0.022164
2018,8,1,21,0,0,0,0,0,27,81,0,98,0
2018,8,1,22,0,0,0,0,0,26,92,0,108,0
2018,8,1,23,0,0,0,0,0,25.1,93,0,117,0
2018,8,2,0,0,0,0,0,0,24.8,94,0,123,0
2018,8,2,1,0,0,0,0,0,24.5,97,0,127,0
2018,8,2,2,0,0,0,0,0,24.3,97,0,127,0
2018,8,2,3,0,0,0,0,0,25.7,82,0,123,0
2018,8,2,4,0,0,0,0,0,26.4,77,0,116,0
2018,8,2,5,0,0,0,0,0,25.8,81,0,107,0
2018,8,2,6,0,0,0,0,0,26.6,77,0,96,0.00064
2018,8,2,7,35,90,15,50,0,28.2,71,2.3,84,0.200198
2018,8,2,8,87,460,141,228,0,29.8,67,0,72,1.010417
2018,8,2,9,108,665,330,438,0,30.5,67,0,60,2.350808
2018,8,2,10,278,380,255,533,0,31.6,63,19,47,3.386152
2018,8,2,11,269,544,443,712,0,32.6,65,13.4,35,3.021545
2018,8,2,12,177,802,729,906,0,33.6,59,3.3,25,4.033356
2018,8,2,13,197,785,750,947,0,35.2,53,4.4,17,5.115491
2018,8,2,14,257,670,635,892,0,35,56,9.5,18,4.174105
2018,8,2,15,233,680,605,838,0,34.5,56,8.7,27,3.848299
2018,8,2,16,171,755,587,758,0,34.2,58,4.4,39,3.317343
2018,8,2,17,114,801,508,622,0,32.5,64,0,51,2.406981
2018,8,2,18,94,715,320,414,0,30.9,67,0.7,63,1.309684
2018,8,2,19,69,516,130,199,0,29.5,72,2.6,76,0.360093
2018,8,2,20,21,75,13,34,0,27.9,80,3,87,0.016783
2018,8,2,21,0,0,0,0,0,26.9,85,0,98,0
2018,8,2,22,0,0,0,0,0,26.8,83,0,108,0
2018,8,2,23,0,0,0,0,0,27.4,79,0,117,0
2018,8,3,0,0,0,0,0,0,27,80,0,124,0
2018,8,3,1,0,0,0,0,0,27,80,0,127,0
2018,8,3,2,0,0,0,0,0,27.7,77,0,127,0
2018,8,3,3,0,0,0,0,0,27.3,79,0,123,0
2018,8,3,4,0,0,0,0,0,27.3,81,0,116,0
2018,8,3,5,0,0,0,0,0,26.7,84,0,107,0
2018,8,3,6,0,0,0,0,0,27.3,80,0,96,0
2018,8,3,7,37,74,13,50,0,27.9,78,12.8,84,0.129044
2018,8,3,8,92,446,139,231,0,29.6,73,5.9,72,0.977895
2018,8,3,9,214,48,22,236,0,29.3,73,47.4,60,0.812198
2018,8,3,10,215,4,3,217,0,29.9,73,67.1,48,1.810446
2018,8,3,11,395,220,179,574,0,29.6,73,30,36,2.961992
2018,8,3,12,380,391,356,736,0,29.8,73,21.1,25,4.149465
2018,8,3,13,486,162,154,640,0,30.3,71,35.2,18,3.825503
2018,8,3,14,468,257,244,712,0,31.2,69,27.4,19,3.771069
2018,8,3,15,425,301,267,691,0,30.3,72,24.2,27,3.570105
2018,8,3,16,388,247,193,581,0,29.2,77,26.3,39,2.312265
2018,8,3,17,264,277,171,434,0.8,26.9,91,28.7,51,1.967297
2018,8,3,18,190,191,81,271,0,28.1,86,33,63,1.281722
2018,8,3,19,88,361,93,181,0,27.7,84,10.4,76,0.390779
2018,8,3,20,20,76,13,33,0,26.9,86,3.5,88,0.021764
2018,8,3,21,0,0,0,0,0,26.7,88,0,98,0
2018,8,3,22,0,0,0,0,0,27,88,0,108,0
2018,8,3,23,0,0,0,0,0,26.8,88,0,117,0
2018,8,4,0,0,0,0,0,0,26.7,90,0,124,0
2018,8,4,1,0,0,0,0,0,26.2,94,0,127,0
2018,8,4,2,0,0,0,0,0,25.8,97,0,127,0
2018,8,4,3,0,0,0,0,0,26.2,94,0,123,0
2018,8,4,4,0,0,0,0,0,26.4,94,0,116,0
2018,8,4,5,0,0,0,0,0,26.1,96,0,107,0
2018,8,4,6,0,0,0,0,0,25.7,97,0,96,0.00032
2018,8,4,7,35,123,21,56,0,27.3,89,2.3,84,0.192257
2018,8,4,8,80,525,161,241,0,29.1,81,0.2,72,1.018059
2018,8,4,9,124,630,310,433,0,31.1,73,4.3,60,2.138989
2018,8,4,10,214,535,363,577,0,31.9,71,12,48,3.368602
2018,8,4,11,164,767,623,787,0,32.8,64,3.6,36,4.356434
2018,8,4,12,151,855,774,926,0,32.6,64,0.5,25,4.278269
2018,8,4,13,153,877,833,986,0,33.5,63,0,18,4.073482
2018,8,4,14,152,878,827,979,0,33.3,59,0,19,4.005091
2018,8,4,15,147,861,765,912,0,33.7,60,0,27,3.786152
2018,8,4,16,137,828,646,783,0,33.2,60,0.7,39,3.288577
2018,8,4,17,125,762,482,607,0,32.3,64,1.5,51,2.518265
2018,8,4,18,91,717,319,410,0,30.9,69,0.3,64,1.327587
2018,8,4,19,78,440,111,190,0,29.3,79,5.3,76,0.367234
2018,8,4,20,20,68,12,31,0,27.7,88,3.5,88,0.016863
2018,8,4,21,0,0,0,0,0,27,90,0,99,0
2018,8,4,22,0,0,0,0,0,26.3,94,0,109,0
2018,8,4,23,0,0,0,0,0,26.1,96,0,118,0
2018,8,5,0,0,0,0,0,0,25.5,99,0,124,0
2018,8,5,1,0,0,0,0,0,25.9,99,0,128,0
2018,8,5,2,0,0,0,0,0,26.1,99,0,127,0
2018,8,5,3,0,0,0,0,0,25.9,99,0,123,0
2018,8,5,4,0,0,0,0,0,25.7,99,0,116,0
2018,8,5,5,0,0,0,0,0,25.7,99,0,107,0
2018,8,5,6,0,0,0,0,0,25.4,99,0,96,0.00008
2018,8,5,7,37,60,10,47,0,25.8,99,13.6,84,0.183937
2018,8,5,8,124,217,70,194,0,27.1,91,20.5,72,0.935625
2018,8,5,9,141,570,279,420,0,29.4,79,7.1,60,2.157941
2018,8,5,10,281,362,241,522,0,30.5,73,20.1,48,2.551491
2018,8,5,11,257,562,454,711,0,31.7,69,13,36,3.170783
2018,8,5,12,314,530,477,791,0,31.9,66,15,26,3.674206
2018,8,5,13,357,490,465,822,0,32.4,64,16.6,18,3.455777
2018,8,5,14,338,521,491,829,0,33,61,15.3,19,4.541726
2018,8,5,15,233,676,598,831,0,33,62,8.7,28,3.542518
2018,8,5,16,139,822,641,779,0,33.3,62,0.9,39,3.801587
2018,8,5,17,111,806,503,614,0,32.4,64,0,51,2.914973
2018,8,5,18,91,717,318,409,0,31.7,66,0,64,1.521869
2018,8,5,19,81,411,105,186,0,30,73,6.2,76,0.438829
2018,8,5,20,19,66,11,31,0,29.3,73,3.3,88,0.022004
2018,8,5,21,0,0,0,0,0,28.5,76,0,99,0
2018,8,5,22,0,0,0,0,0,27.9,79,0,109,0
2018,8,5,23,0,0,0,0,0,26.5,88,0,118,0
2018,8,6,0,0,0,0,0,0,26.3,88,0,124,0
2018,8,6,1,0,0,0,0,0,25.6,93,0,128,0
2018,8,6,2,0,0,0,0,0,25.2,98,0,128,0
2018,8,6,3,0,0,0,0,0,24.7,99,0,124,0
2018,8,6,4,0,0,0,0,0,24.9,98,0,116,0
2018,8,6,5,0,0,0,0,0,25.3,94,0,107,0
2018,8,6,6,0,0,0,0,0,25,96,0,96,0
2018,8,6,7,36,73,12,49,0,26.2,92,8.3,84,0.237246
2018,8,6,8,88,464,144,232,0,28.2,82,3.2,72,0.953305
2018,8,6,9,107,682,338,445,0,30,73,1.7,60,1.810973
2018,8,6,10,114,810,539,653,0,31.6,64,0,48,3.575318
2018,8,6,11,137,835,672,810,0,32.7,60,0.8,36,3.976733
2018,8,6,12,218,710,640,858,0,34.3,52,7.7,26,4.806606
2018,8,6,13,229,723,686,915,0,34.4,54,7,18,4.495364
2018,8,6,14,343,512,482,825,0,34.6,55,15.7,19,4.197869
2018,8,6,15,213,724,638,851,0,34.7,54,6.4,28,4.099832
2018,8,6,16,259,543,417,676,0,34.4,57,13.8,40,2.084699
2018,8,6,17,116,787,489,605,0,32.1,63,1.2,52,2.332813
2018,8,6,18,212,90,41,253,0,30.7,70,38.2,64,1.084143
2018,8,6,19,94,31,9,103,0,30.5,72,48.9,76,0.259053
2018,8,6,20,20,31,5,25,0,28.7,82,12.6,88,0.016863
2018,8,6,21,0,0,0,0,0,28,85,12.3,99,0
2018,8,6,22,0,0,0,0,0,27.7,87,26.9,109,0
2018,8,6,23,0,0,0,0,0,26.6,96,30.5,118,0
2018,8,7,0,0,0,0,0,0,26.1,99,30.3,125,0
2018,8,7,1,0,0,0,0,0,25.7,99,25.2,128,0
2018,8,7,2,0,0,0,0,0,25.3,99,2.9,128,0
2018,8,7,3,0,0,0,0,0,26.1,99,38.1,124,0
2018,8,7,4,0,0,0,0,0,27.3,89,31.4,117,0
2018,8,7,5,0,0,0,0,0,27.2,90,30.7,107,0
2018,8,7,6,0,0,0,0,0,26.8,92,29.9,96,0
2018,8,7,7,34,44,8,42,0,27.7,88,23,85,0.154131
2018,8,7,8,124,231,68,192,0,29.7,79,17.8,73,0.80864
2018,8,7,9,134,576,286,420,0,30.9,73,6.2,60,1.781575
2018,8,7,10,205,555,369,574,0,31.2,71,11.4,48,2.679528
2018,8,7,11,390,29,24,413,0,32,71,49.1,36,2.795267
2018,8,7,12,292,567,510,802,0,30.1,77,13.2,26,4.351869
2018,8,7,13,420,367,348,768,0,30,81,21.6,19,4.298939
2018,8,7,14,358,6,6,364,0.4,29.7,82,62.6,20,1.643785
2018,8,7,15,161,1,1,161,0,28.3,91,82.3,28,0.435107
2018,8,7,16,402,84,64,466,0,29.2,84,39.9,40,0.885419
2018,8,7,17,244,414,257,501,0,30.3,81,17.3,52,2.738842
2018,8,7,18,163,24,11,174,0,29,83,57.9,64,0.90496
2018,8,7,19,46,0,0,46,0,27.2,94,75.3,76,0.155491
2018,8,7,20,19,28,5,24,0,27,95,18.3,88,0.010762
2018,8,7,21,0,0,0,0,0,26.7,98,64.8,99,0
2018,8,7,22,0,0,0,0,0,26,99,42.7,109,0
2018,8,7,23,0,0,0,0,0,25.5,99,45.3,118,0
2018,8,8,0,0,0,0,0,0,25.3,99,3.2,125,0
2018,8,8,1,0,0,0,0,0,25,99,0,128,0
2018,8,8,2,0,0,0,0,0,24.7,99,0,128,0
2018,8,8,3,0,0,0,0,0,24.9,99,0,124,0
2018,8,8,4,0,0,0,0,0,25.1,99,0,117,0
2018,8,8,5,0,0,0,0,0,25.3,99,0,108,0
2018,8,8,6,0,0,0,0,0,25.5,99,0,96,0
2018,8,8,7,32,62,10,42,0,25.9,99,16.1,85,0.121663
2018,8,8,8,110,311,91,201,0,27.7,91,13.5,73,0.90856
2018,8,8,9,168,458,226,394,0,29.9,80,11.6,60,1.596366
2018,8,8,10,248,442,295,542,0,30.9,76,16.1,48,2.882531
2018,8,8,11,334,397,318,652,0,32.1,70,19.4,36,2.741175
2018,8,8,12,394,372,334,729,0,33.2,63,21,26,4.57824
2018,8,8,13,395,390,369,763,0,34.2,61,21.9,19,4.045714
2018,8,8,14,325,538,504,829,0,33.5,67,14.6,20,3.582387
2018,8,8,15,205,727,640,846,0,31.7,71,6.4,28,2.742817
2018,8,8,16,304,437,336,640,0,33,66,17.7,40,2.568771
2018,8,8,17,119,773,479,598,0,32.8,64,1.1,52,2.749036
2018,8,8,18,95,689,304,399,0,32,67,0,64,1.585903
2018,8,8,19,73,439,104,177,0,30.6,71,6.1,77,0.413444
2018,8,8,20,18,56,9,27,0,28.7,79,2,88,0.016463
2018,8,8,21,0,0,0,0,0,28.1,81,0,99,0
2018,8,8,22,0,0,0,0,0,26.8,89,0,110,0
2018,8,8,23,0,0,0,0,0,28.1,82,0,118,0
2018,8,9,0,0,0,0,0,0,27.9,84,0,125,0
2018,8,9,1,0,0,0,0,0,26.4,93,0,129,0
2018,8,9,2,0,0,0,0,0,25.3,99,0,128,0
2018,8,9,3,0,0,0,0,0,25,99,0,124,0
2018,8,9,4,0,0,0,0,0,24.4,99,0,117,0
2018,8,9,5,0,0,0,0,0,24.2,99,24.3,108,0
2018,8,9,6,0,0,0,0,0,24,99,27.4,97,0.00008
2018,8,9,7,32,81,14,46,0,24.9,99,11.5,85,0.178615
2018,8,9,8,110,313,90,199,0,27,92,13.2,73,0.835587
2018,8,9,9,195,354,173,368,0,29.4,82,17,61,1.873895
2018,8,9,10,254,425,282,536,0,31.5,68,16.7,48,2.712202
2018,8,9,11,344,372,299,643,0,33.6,60,20.3,36,3.094337
2018,8,9,12,373,412,370,743,0,33,57,19.4,26,3.283768
2018,8,9,13,400,407,384,784,0,33.1,61,19.7,19,2.566109
2018,8,9,14,242,689,645,887,0,34.2,60,8.4,20,3.434093
2018,8,9,15,171,797,702,873,0,33.9,60,3,28,4.208686
2018,8,9,16,131,834,641,773,0,33.5,57,0.2,40,3.812152
2018,8,9,17,115,782,485,600,0,32.8,61,0.2,52,2.700067
2018,8,9,18,128,545,238,365,0,31.7,66,7.8,64,1.557297
2018,8,9,19,96,243,57,154,0,30,73,16.7,77,0.485099
2018,8,9,20,17,16,3,20,0,28.6,75,26.6,89,0.027145
2018,8,9,21,0,0,0,0,0,27.9,80,30.4,100,0
2018,8,9,22,0,0,0,0,0,27,87,31.8,110,0
2018,8,9,23,0,0,0,0,0,25.9,97,30.8,119,0
2018,8,10,0,0,0,0,0,0,25.4,99,29.5,125,0
2018,8,10,1,0,0,0,0,0,25,99,0.1,129,0
2018,8,10,2,0,0,0,0,0,24.9,99,0,128,0
2018,8,10,3,0,0,0,0,0,25,99,0,124,0
2018,8,10,4,0,0,0,0,0,24.7,99,0,117,0
2018,8,10,5,0,0,0,0,0,24.4,99,0,108,0
2018,8,10,6,0,0,0,0,0,24.4,99,0,97,0
2018,8,10,7,28,38,6,34,0,25.3,99,24.8,85,0.032686
2018,8,10,8,54,1,0,55,1.8,25.7,99,76.4,73,0.339107
2018,8,10,9,148,13,7,155,0,28.4,92,66.4,61,1.477916
2018,8,10,10,83,0,0,83,0,29.6,85,86.8,48,1.326379
2018,8,10,11,324,26,21,346,0,30.5,83,57.5,36,2.736004
2018,8,10,12,304,542,487,791,0,31.3,75,14.2,26,2.734417
2018,8,10,13,382,438,414,795,0,32.1,72,18.5,19,1.768059
2018,8,10,14,252,669,627,879,0,31.2,77,9.3,20,1.830185
2018,8,10,15,331,480,422,754,0,31.5,74,16.3,28,2.551373
2018,8,10,16,344,346,264,608,0,32.8,64,21.4,40,3.432396
2018,8,10,17,188,569,351,540,0,30,79,10.1,52,2.632973
2018,8,10,18,192,270,117,309,0,30.2,77,21.7,64,1.595726
2018,8,10,19,98,217,52,150,0,29.2,80,19.5,77,0.456152
2018,8,10,20,17,53,9,26,0,28.1,87,2.2,89,0.011562
2018,8,10,21,0,0,0,0,1,25.7,99,0,100,0
2018,8,10,22,0,0,0,0,1.2,25.2,99,0,110,0
2018,8,10,23,0,0,0,0,0.2,25.7,99,0,119,0
2018,8,11,0,0,0,0,0,0.2,25.7,99,0,125,0
2018,8,11,1,0,0,0,0,0,25.8,99,0,129,0
2018,8,11,2,0,0,0,0,0,25.8,99,0,128,0
2018,8,11,3,0,0,0,0,0,25.7,99,0,124,0
2018,8,11,4,0,0,0,0,0,25.7,98,0,117,0
2018,8,11,5,0,0,0,0,0,25.6,97,0,108,0
2018,8,11,6,0,0,0,0,0,25.2,97,0,97,0
2018,8,11,7,31,98,17,48,0,26.2,91,4.9,85,0.324265
2018,8,11,8,94,412,120,214,0,27.9,85,7.8,73,1.038964
2018,8,11,9,113,652,319,432,0,29.2,77,2.6,61,2.151592
2018,8,11,10,333,168,110,443,0,29.7,76,31,48,2.690577
2018,8,11,11,172,743,599,771,0,31.9,67,4.6,36,4.274299
2018,8,11,12,349,455,408,757,0,31.9,65,17.8,26,4.373693
2018,8,11,13,484,235,222,706,0,31,67,27.7,19,4.350737
2018,8,11,14,492,80,75,567,0,32.2,66,41.5,20,3.464665
2018,8,11,15,282,573,506,788,0,32.4,66,12.6,28,4.324013
2018,8,11,16,163,756,580,743,0,32.4,63,4,40,3.810909
2018,8,11,17,132,728,452,584,0,31.6,66,2.9,52,2.887213
2018,8,11,18,146,481,205,351,0,30.6,69,10.7,64,1.29584
2018,8,11,19,98,236,54,152,0,28.8,75,17,77,0.389979
2018,8,11,20,16,60,10,26,0,27.7,80,1.1,89,0.011242
2018,8,11,21,0,0,0,0,0,27.1,86,0,100,0
2018,8,11,22,0,0,0,0,0,26.6,90,0,110,0
2018,8,11,23,0,0,0,0,0,25.7,95,0,119,0
2018,8,12,0,0,0,0,0,0,25.6,91,0,125,0
2018,8,12,1,0,0,0,0,0,25.8,87,8.5,129,0
2018,8,12,2,0,0,0,0,0,25.6,87,31,129,0
2018,8,12,3,0,0,0,0,0,26,84,25.6,125,0
2018,8,12,4,0,0,0,0,0,25.9,85,32.4,118,0
2018,8,12,5,0,0,0,0,0,26.1,84,32.3,108,0
2018,8,12,6,0,0,0,0,0,26,84,29.6,97,0
2018,8,12,7,24,13,2,27,0,26.6,80,36.9,85,0.097339
2018,8,12,8,123,78,23,146,0,27.3,79,34.6,73,0.554691
2018,8,12,9,219,36,18,237,0,27.8,79,45.7,61,1.070135
2018,8,12,10,331,128,85,417,0,28.7,78,34.5,49,1.947297
2018,8,12,11,402,54,43,446,0,31.9,69,44.2,37,2.627103
2018,8,12,12,423,297,265,688,0,31.5,70,24.6,27,3.410101
2018,8,12,13,487,220,207,694,0,31.1,71,28.2,20,4.138236
2018,8,12,14,434,296,277,710,0,31.2,71,26,21,3.911987
2018,8,12,15,410,307,266,677,0,32,66,23.9,29,3.460787
2018,8,12,16,369,267,202,572,0,29.9,73,25.3,41,2.571373
2018,8,12,17,311,79,49,359,0,29.7,75,39.3,53,1.242425
2018,8,12,18,180,316,135,315,0,29.8,74,18,65,1.064312
2018,8,12,19,96,41,10,106,0,28.7,77,39.2,77,0.520345
2018,8,12,20,13,6,1,14,0,28.1,78,43.1,89,0.021604
2018,8,12,21,0,0,0,0,0,27.1,82,29.5,100,0
2018,8,12,22,0,0,0,0,0,27.1,83,30.3,110,0
2018,8,12,23,0,0,0,0,0,27.4,83,30.4,119,0
2018,8,13,0,0,0,0,0,0,28,81,30,126,0
2018,8,13,1,0,0,0,0,0,27.5,84,31,130,0
2018,8,13,2,0,0,0,0,0,27.2,89,30.4,129,0
2018,8,13,3,0,0,0,0,0,27.2,89,30,125,0
2018,8,13,4,0,0,0,0,0,27.4,92,31.4,118,0
